donor,recipient,distance,timetransmission,contacttype,simid
0.1.1.2,0.1.1.2.2,0.0,2051.66913927868,G,510
0.1.2.1,0.1.2.1.1,Inf,4504.081199542587,F,510
0,0.1,0.003,120.79420975953961,F,511
0,0.2,0.005,186.45962573925945,F,511
0,0.3,0.001,418.74834058343083,F,511
0.2,0.2.1,0.0,259.8936592179154,G,511
0.2,0.2.2,0.007,347.2731896256278,G,511
0.2,0.2.3,0.005,663.267967329827,F,511
0.2.3,0.2.3.1,0.008,1049.213358382551,F,511
0.2.3.1,0.2.3.1.1,0.007,1349.3490790546164,F,511
0,0.1,0.002,481.12945401659033,G,513
0,0.2,0.001,845.3676036120216,G,513
0,0.3,0.003,1028.5626258656025,G,513
0,0.1,0.004,302.7544997579689,G,514
0,0.1,0.001,566.0792917483612,G,516
0.1,0.1.1,0.003,773.7183186722956,G,516
0.1.1,0.1.1.1,0.003,1179.8180129314344,F,516
0,0.1,0.006,230.81612242750975,G,519
0,0.2,Inf,275.9769451655062,G,519
0,0.3,0.005,361.3330570445056,G,519
0,0.4,0.002,384.7941280971074,F,519
0,0.5,0.011,450.69200252693463,G,519
0,0.6,0.001,1145.9536354723282,G,519
0.2,0.2.1,Inf,452.6514417617478,G,519
0.2,0.2.2,Inf,2711.832620109183,H,519
0.3,0.3.1,0.008,495.67075219643226,G,519
0.5,0.5.1,0.012,640.2581835366811,G,519
0.5,0.5.2,0.009,707.7066975901721,G,519
0.6,0.6.1,0.003,1210.361797445337,F,519
0.3.1,0.3.1.1,0.008,522.6938884467157,H,519
0.3.1,0.3.1.2,0.008,696.4513640760865,F,519
0.5.1,0.5.1.1,0.009,1679.2546711371708,F,519
0.5.2,0.5.2.1,0.002,1249.8205402867482,G,519
0.5.2,0.5.2.2,0.006,1291.4877064184795,G,519
0.5.2,0.5.2.3,0.009,2198.2971157110223,G,519
0.3.1.1,0.3.1.1.1,0.01,847.0124360403626,H,519
0.3.1.2,0.3.1.2.1,0.002,782.713681074938,F,519
0.5.1.1,0.5.1.1.1,0.015,1858.0360014031075,F,519
0.5.2.2,0.5.2.2.1,0.007,2470.0840319929366,G,519
0.5.2.2,0.5.2.2.2,0.0,2572.161784363268,G,519
0.5.2.3,0.5.2.3.1,0.004,2271.7488487999262,G,519
0,0.1,0.004,175.68115978374615,G,520
0,0.1,0.001,1446.7113611649181,F,525
0,0.2,0.005,2099.606993390524,G,525
0,0.3,0.0,2469.0555948512165,G,525
0.2,0.2.1,0.0,2184.5102613087984,F,525
0.2,0.2.2,Inf,2470.690957838225,G,525
0.2,0.2.3,0.011,2555.6579106527247,G,525
0.2,0.2.4,0.0,3188.223524991718,G,525
0.2.2,0.2.2.1,Inf,2550.266426996969,G,525
0.2.2,0.2.2.2,Inf,2817.641890065664,G,525
0.2.3,0.2.3.1,0.006,3861.360227520983,F,525
0.2.3,0.2.3.2,0.005,5252.074216674148,F,525
0.2.2.1,0.2.2.1.1,0.004,2835.007750058087,F,525
0.2.2.1,0.2.2.1.2,0.007,2988.7708963532127,F,525
0.2.3.2,0.2.3.2.1,0.007,5566.763772865293,F,525
0,0.1,0.0,239.95647839348,F,526
0,0.1,0.012,279.34071591040515,G,529
0,0.2,0.006,1051.465674825475,G,529
0.1,0.1.1,0.001,2623.4090896417083,G,529
0,0.1,0.0,840.5003758287585,G,530
0,0.1,0.009,14.208656227271021,G,531
0,0.2,0.004,169.30001157290462,F,531
0.1,0.1.1,0.004,1375.808105021797,H,531
0.2,0.2.1,0.012,313.1868449126691,G,531
0.1.1,0.1.1.1,0.01,1791.0351966021299,G,531
0.2.1,0.2.1.1,0.019,316.3734369310632,G,531
0.2.1,0.2.1.2,0.013,1635.8081650282606,G,531
0.2.1,0.2.1.3,0.011,2066.2484400907997,G,531
0.1.1.1,0.1.1.1.1,Inf,1928.722918716698,F,531
0.2.1.1,0.2.1.1.1,0.015,984.6287445644474,G,531
0,0.1,0.012,287.7450324111012,H,532
0,0.2,0.004,512.4413356481439,F,532
0,0.3,0.011,2112.542982148185,G,532
0,0.1,0.002,574.7042050972809,G,535
0,0.1,0.011,230.25987417146874,G,536
0.1,0.1.1,Inf,462.4718678286137,G,536
0.1,0.1.2,0.001,1613.1514386069782,G,536
0,0.1,0.005,89.43052883839007,G,537
0,0.2,0.002,100.45964819865206,G,537
0.1,0.1.1,0.001,227.12829396144252,H,537
0.2,0.2.1,0.0,479.0845987802219,F,537
0,0.1,0.005,322.0385399523596,G,538
0,0.1,0.001,2053.87685777267,F,539
0,0.2,Inf,2464.478828088375,G,539
0,0.1,0.015,2422.7914338939977,F,540
0.1,0.1.1,0.009,3027.1317447351407,F,540
0.1,0.1.2,0.007,3091.7386093704226,F,540
0.1,0.1.3,0.006,5108.05071303554,F,540
0.1.3,0.1.3.1,0.001,6097.456224508187,F,540
0,0.1,0.007,437.1039179599282,G,542
0,0.1,0.002,1715.1469879032059,G,543
0,0.1,0.003,316.126393004224,F,545
0,0.1,0.007,1552.3475532000216,F,547
0,0.1,Inf,200.84566636909108,G,548
0,0.2,Inf,2522.985485760242,G,548
0.1,0.1.1,0.001,391.7815492601587,F,548
0,0.1,0.002,11.658905678794769,G,549
0,0.2,0.005,126.46072404789102,F,549
0.2,0.2.1,0.0,2045.979016999502,F,549
0.2.1,0.2.1.1,0.011,2148.877763369565,F,549
0.2.1.1,0.2.1.1.1,0.012,2158.2318786184005,F,549
0,0.1,0.006,220.06614583157298,F,550
0,0.1,0.009,54.38616519657477,G,552
0,0.2,0.001,344.24421461867115,G,552
0.1,0.1.1,0.011,155.46293648482995,G,552
0.1,0.1.2,0.016,403.6879417982077,G,552
0.2,0.2.1,0.011,383.9657553785589,F,552
0.2,0.2.2,0.008,604.4525293647933,F,552
0.1.1,0.1.1.1,0.003,1289.6471505806016,G,552
0.1.1,0.1.1.2,0.009,2575.622757980328,G,552
0.1.2,0.1.2.1,0.005,560.1764425941635,G,552
0.1.2,0.1.2.2,0.005,570.119472644224,F,552
0.1.2,0.1.2.3,0.009,1063.7310176790008,G,552
0.2.1,0.2.1.1,0.002,551.11228194243,F,552
0.2.1,0.2.1.2,0.002,986.0705018600804,F,552
0.2.2,0.2.2.1,0.007,713.1964627088278,G,552
0.1.2.3,0.1.2.3.1,0.002,2128.771994369738,G,552
0.2.2.1,0.2.2.1.1,0.007,750.8651342451664,G,552
0,0.1,0.004,1139.7950965492491,G,554
0.1,0.1.1,0.004,1371.6528546168217,G,554
0.1,0.1.2,0.005,1861.2671024475892,F,554
0.1.1,0.1.1.1,0.009,1913.2964823894893,F,554
0.1.1,0.1.1.2,Inf,2656.5219977113475,G,554
0.1.2,0.1.2.1,Inf,1968.8594852289227,G,554
0.1.2,0.1.2.2,Inf,2254.133261541362,G,554
0.1.2,0.1.2.3,0.009,2476.401534310063,G,554
0.1.2,0.1.2.4,0.008,2813.415050827452,G,554
0.1.1.1,0.1.1.1.1,0.019,3699.36277699751,F,554
0.1.1.1,0.1.1.1.2,0.008,4060.597301647555,F,554
0.1.1.2,0.1.1.2.1,Inf,2777.0749399962147,G,554
0.1.2.2,0.1.2.2.1,Inf,2275.824984182198,G,554
0.1.2.4,0.1.2.4.1,0.01,3576.6034353277305,G,554
0,0.1,Inf,255.26682540849265,G,556
0.1,0.1.1,Inf,967.5716292628998,G,556
0,0.1,Inf,69.26671086271628,G,557
0.1,0.1.1,0.0,112.56003353227457,F,557
0.1,0.1.2,0.006,273.5796069677479,G,557
0.1.2,0.1.2.1,Inf,321.0531730517551,G,557
0.1.2.1,0.1.2.1.1,Inf,347.0041948481309,F,557
0.1.2.1,0.1.2.1.2,Inf,421.4987383985509,F,557
0,0.1,0.001,491.63027176017255,G,559
0.1,0.1.1,0.001,694.3916651465998,G,559
0,0.1,0.003,148.08640165446775,G,560
0.1,0.1.1,0.001,219.70713162692707,G,560
0,0.1,Inf,47.61661331843872,G,561
0.1,0.1.1,Inf,481.35789958604875,G,561
0,0.1,Inf,51.30504267000153,G,563
0,0.2,0.002,537.286442575992,G,563
0.1,0.1.1,Inf,409.1960354477539,G,563
0.1,0.1.2,Inf,493.8313018576174,G,563
0.1,0.1.3,Inf,913.7624858048617,G,563
0.1.2,0.1.2.1,Inf,1903.0382331677404,H,563
0.1.3,0.1.3.1,0.008,1025.246565250521,G,563
0.1.3,0.1.3.2,0.01,1039.2934989650648,F,563
0.1.3,0.1.3.3,0.002,1373.7755840344514,G,563
0.1.2.1,0.1.2.1.1,0.007,2275.701608841582,G,563
0.1.3.1,0.1.3.1.1,0.016,1107.1413347146533,G,563
0.1.3.1,0.1.3.1.2,0.01,2691.020005565109,G,563
0.1.3.2,0.1.3.2.1,0.01,3129.3622189577336,F,563
0.1.3.2,0.1.3.2.2,Inf,3151.6291883917593,F,563
0.1.3.2,0.1.3.2.3,0.007,3163.574315144558,F,563
0,0.1,0.001,858.8023516697042,G,566
0,0.1,0.009,157.76620801918236,F,568
0,0.2,0.001,289.84736819361177,F,568
0.1,0.1.1,0.0,2446.455935081282,F,568
0.2,0.2.1,0.005,682.7445518293209,F,568
0.1.1,0.1.1.1,0.0,2494.867845390692,F,568
0.2.1,0.2.1.1,0.013,807.0605535213872,G,568
0.2.1,0.2.1.2,0.008,2687.6229833066477,F,568
0.2.1.1,0.2.1.1.1,0.009,815.6454244917217,F,568
0.2.1.1,0.2.1.1.2,0.002,1214.3117226808085,G,568
0.2.1.1,0.2.1.1.3,Inf,1324.3284740468328,G,568
0,0.1,0.008,234.25110271530602,G,569
0,0.1,Inf,1269.2369514737168,F,570
0.1,0.1.1,0.006,1338.5392808678703,F,570
0.1.1,0.1.1.1,0.003,1857.0590835521684,G,570
0.1.1.1,0.1.1.1.1,0.004,2164.2794511502307,H,570
0.1.1.1,0.1.1.1.2,0.006,3302.846489115941,G,570
0,0.1,0.001,109.65343995210931,G,571
0.1,0.1.1,Inf,293.56750109804256,G,571
0.1.1,0.1.1.1,Inf,736.826803567688,G,571
0.1.1,0.1.1.2,Inf,1070.1042186647464,G,571
0.1.1.1,0.1.1.1.1,0.006,915.8415181733864,G,571
0.1.1.1,0.1.1.1.2,0.008,940.0104373609548,G,571
0.1.1.1,0.1.1.1.3,0.005,1957.081756929285,G,571
0,0.1,0.017,716.3409763961666,G,572
0,0.2,0.0,3548.5089494847225,G,572
0,0.1,0.0,786.3403402166414,G,574
0,0.1,Inf,375.2282519099019,G,575
0,0.2,0.006,954.4704982301083,G,575
0.2,0.2.1,0.007,2212.321022508186,G,575
0.2.1,0.2.1.1,0.009,3012.831106455356,G,575
0,0.1,0.007,66.6148669357895,G,576
0,0.2,0.007,80.41204632537058,H,576
0,0.3,0.016,289.79039926805024,G,576
0,0.4,0.016,393.4754186457225,H,576
0.4,0.4.1,0.01,1131.4890633960747,F,576
0.4.1,0.4.1.1,0.012,1277.5869828623363,G,576
0.4.1,0.4.1.2,0.004,2027.2696043655203,G,576
0.4.1,0.4.1.3,0.011,2070.803844777085,G,576
0.4.1.1,0.4.1.1.1,0.002,2573.203808935003,F,576
0.4.1.1,0.4.1.1.2,0.014,2878.8879156473563,F,576
0.4.1.3,0.4.1.3.1,0.012,2265.627211984604,G,576
0,0.1,0.004,1162.4304756709166,G,579
0,0.2,0.014,1435.882518395866,G,579
0,0.3,0.003,2000.8497027345904,G,579
0,0.4,0.012,2244.5938823289225,G,579
0,0.5,0.012,2302.5707209487214,G,579
0.1,0.1.1,Inf,1616.9730264269278,G,579
0.2,0.2.1,Inf,2243.8260124353637,G,579
0.2,0.2.2,0.003,3109.376888796703,G,579
0.2,0.2.3,0.003,3263.181077065391,F,579
0.3,0.3.1,0.006,2042.3693012793422,G,579
0.4,0.4.1,0.002,2490.5129908748813,G,579
0.4,0.4.2,0.004,2844.6205063396933,G,579
0.5,0.5.1,0.0,3620.4630440862857,G,579
0.1.1,0.1.1.1,Inf,1702.4955943485184,G,579
0.1.1,0.1.1.2,Inf,2040.0138725359543,F,579
0.1.1,0.1.1.3,Inf,2155.990225598267,G,579
0.1.1,0.1.1.4,Inf,2346.8269421081422,G,579
0.1.1,0.1.1.5,Inf,3479.5937792317786,F,579
0.2.1,0.2.1.1,Inf,2404.8879735702812,H,579
0.2.1,0.2.1.2,Inf,2501.13923984105,G,579
0.2.1,0.2.1.3,Inf,2771.5958216969534,G,579
0.2.3,0.2.3.1,0.002,3509.4077386892627,F,579
0.4.1,0.4.1.1,0.001,2783.481526456369,G,579
0.4.2,0.4.2.1,0.003,2906.1115260920033,G,579
0.4.2,0.4.2.2,0.007,3377.1273202227676,G,579
0.5.1,0.5.1.1,0.006,3753.9165325627228,G,579
0.1.1.1,0.1.1.1.1,Inf,2371.254983285656,G,579
0.1.1.1,0.1.1.1.2,Inf,2526.54652051469,F,579
0.1.1.1,0.1.1.1.3,Inf,2855.812690973969,F,579
0.1.1.2,0.1.1.2.1,0.008,2703.0576005774215,F,579
0.1.1.5,0.1.1.5.1,0.005,3875.7818926465425,F,579
0.2.1.2,0.2.1.2.1,0.007,3872.00505880394,G,579
0.2.1.2,0.2.1.2.2,0.015,4458.70808655337,G,579
0.4.2.1,0.4.2.1.1,0.0,2990.4426606524034,F,579
0.4.2.1,0.4.2.1.2,0.008,3251.827078932986,G,579
0.4.2.2,0.4.2.2.1,0.002,4717.1353429098735,G,579
0.4.2.2,0.4.2.2.2,0.002,5036.958488929788,F,579
0,0.1,0.001,39.54265599114569,G,580
0,0.2,0.0,43.160763039489595,F,580
0.2,0.2.1,0.014,1029.01477369129,F,580
0.2.1,0.2.1.1,0.001,1079.3627928138042,F,580
0.2.1,0.2.1.2,0.002,1124.848349182133,F,580
0.2.1.1,0.2.1.1.1,0.007,1165.6329358575574,G,580
0.2.1.2,0.2.1.2.1,0.001,1612.5180339381732,F,580
0,0.1,0.001,134.88781017272663,G,582
0.1,0.1.1,0.013,153.0482326416799,G,582
0.1,0.1.2,0.01,574.8556991879044,G,582
0.1,0.1.3,0.008,919.0971875918593,G,582
0.1.1,0.1.1.1,0.01,341.8205480080215,F,582
0.1.1,0.1.1.2,0.007,1690.9399971813677,F,582
0.1.2,0.1.2.1,0.005,1708.8916899620906,G,582
0.1.2,0.1.2.2,0.002,3114.1536629774023,G,582
0.1.1.1,0.1.1.1.1,0.012,539.278740996228,F,582
0.1.1.2,0.1.1.2.1,0.0,3931.8292321669364,F,582
0,0.1,0.0,1120.9152687577741,G,583
0,0.2,0.0,1901.8413598711454,G,583
0.2,0.2.1,0.005,2648.2019631726503,G,583
0,0.1,Inf,18.02171907880404,G,589
0,0.2,0.0,29.415862643575114,G,589
0.1,0.1.1,Inf,124.59250325674047,G,589
0.2,0.2.1,0.004,52.17342082375816,G,589
0.2.1,0.2.1.1,0.0,309.3062761587219,G,589
0,0.1,0.002,202.0121162771757,G,590
0,0.2,0.007,460.7233097764174,G,590
0,0.1,0.004,74.88046334900868,G,591
0,0.2,0.006,204.63965769421958,G,591
0,0.3,0.002,321.29026549793537,G,591
0.1,0.1.1,0.002,293.9851243793074,F,591
0.2,0.2.1,0.001,580.7773717513816,F,591
0.3,0.3.1,0.009,913.6787156810734,G,591
0.3.1,0.3.1.1,0.005,980.8270686056252,F,591
0.3.1,0.3.1.2,0.01,1055.9351938766115,F,591
0.3.1,0.3.1.3,0.002,1077.4126533252434,G,591
0.3.1.1,0.3.1.1.1,0.002,2157.636059936436,F,591
0.3.1.2,0.3.1.2.1,0.002,4068.2780071434813,F,591
0.3.1.2,0.3.1.2.2,0.0,4138.7402493208765,F,591
0.3.1.3,0.3.1.3.1,0.008,1714.1290214072305,G,591
0,0.1,0.004,614.2880473969886,G,594
0,0.1,0.026,68.3064280678806,G,595
0,0.2,0.01,2031.4246742956548,G,595
0,0.3,0.006,3313.4202984815342,G,595
0.2,0.2.1,0.002,2273.668153972459,G,595
0.3,0.3.1,0.008,3612.878217966588,G,595
0,0.1,Inf,679.1960559509045,G,598
0.1,0.1.1,Inf,749.8064345932584,F,598
0.1,0.1.2,Inf,2033.6896036604471,F,598
0.1.1,0.1.1.1,0.005,765.9027881399385,F,598
0,0.1,Inf,203.76510205852162,H,605
0,0.2,Inf,1288.655875648383,G,605
0.2,0.2.1,0.003,1574.0653872003893,F,605
0.2.1,0.2.1.1,0.005,1674.813444347839,F,605
0.2.1.1,0.2.1.1.1,0.004,3192.58980113484,F,605
0,0.1,0.005,210.1177270575153,F,606
0,0.2,Inf,1099.897883921249,G,606
0.2,0.2.1,Inf,1228.5982364855172,G,606
0.2,0.2.2,Inf,1237.685365671803,G,606
0.2,0.2.3,Inf,1406.5919182045027,G,606
0.2.3,0.2.3.1,0.007,1669.2368398574336,G,606
0.2.3.1,0.2.3.1.1,0.011,1856.7158679696,G,606
0.2.3.1,0.2.3.1.2,0.004,2787.3535758225894,F,606
0,0.1,0.005,739.6203735614422,F,608
0,0.2,0.009,913.9022091628843,F,608
0,0.3,0.0,1174.1189958600753,G,608
0.2,0.2.1,0.001,2954.8313794279147,F,608
0.2.1,0.2.1.1,0.008,3093.409746149167,G,608
0,0.1,0.01,3213.5273622881477,G,609
0,0.1,0.004,2061.6709590279397,G,610
0,0.2,0.009,2267.3797604366314,G,610
0,0.3,0.005,2364.38376675965,G,610
0,0.4,0.01,2927.8790539050256,G,610
0,0.5,0.002,4102.143766326139,F,610
0.4,0.4.1,0.01,3339.5603034410165,G,610
0.4,0.4.2,0.004,3542.1269745561526,F,610
0.4.1,0.4.1.1,0.006,3515.1639345822177,G,610
0.4.1,0.4.1.2,0.002,3580.49725523135,G,610
0.4.1,0.4.1.3,0.008,4050.754825168145,G,610
0.4.1.1,0.4.1.1.1,0.008,3791.1919382047995,G,610
0.4.1.2,0.4.1.2.1,0.0,3994.111191626276,G,610
0.4.1.3,0.4.1.3.1,0.005,4209.905746624793,G,610
0.4.1.3,0.4.1.3.2,0.005,4680.236069027137,F,610
0,0.1,Inf,170.0477872491388,G,611
0,0.2,Inf,521.2007082493142,G,611
0,0.3,Inf,869.0362222279344,G,611
0.1,0.1.1,0.003,1105.19532841087,F,611
0.2,0.2.1,0.011,563.6526324025572,F,611
0.2,0.2.2,0.003,776.2754230459403,F,611
0.3,0.3.1,0.003,1258.1081270584152,F,611
0.3,0.3.2,0.006,1322.1829282107917,G,611
0.3,0.3.3,0.01,1888.7631276217373,G,611
0.2.2,0.2.2.1,0.012,796.7778965061418,G,611
0.2.2,0.2.2.2,0.004,1954.8169199572233,G,611
0.3.2,0.3.2.1,0.005,1894.6478644404547,G,611
0.3.2,0.3.2.2,0.0,1989.5309147646021,G,611
0.3.2,0.3.2.3,0.0,2384.2117504876887,G,611
0.2.2.2,0.2.2.2.1,0.002,2291.3374352894084,G,611
0.3.2.1,0.3.2.1.1,0.003,2129.2363370453504,F,611
0.3.2.1,0.3.2.1.2,0.002,3177.2790159697715,G,611
0.3.2.1,0.3.2.1.3,0.002,4047.4132217365845,F,611
0,0.1,0.0,2089.5922003414935,G,616
0,0.1,0.0,297.0388515896366,G,617
0.1,0.1.1,0.006,457.50095415123303,F,617
0.1,0.1.2,0.012,591.4912282651818,F,617
0,0.1,0.008,219.0867530057753,G,619
0,0.2,0.012,267.391844870785,G,619
0,0.3,0.008,267.69858399231964,G,619
0,0.4,0.0,824.7508375915347,G,619
0.4,0.4.1,0.011,1455.431442136532,G,619
0.4.1,0.4.1.1,0.01,1715.4432661139722,G,619
0.4.1,0.4.1.2,0.004,2356.762247385208,G,619
0.4.1,0.4.1.3,0.003,2821.8318477819867,G,619
0.4.1,0.4.1.4,0.004,3430.9182907985237,G,619
0.4.1.2,0.4.1.2.1,0.004,2378.159000428699,F,619
0.4.1.2,0.4.1.2.2,0.001,2615.9237000368357,F,619
0.4.1.4,0.4.1.4.1,0.005,3865.413179728025,G,619
0,0.1,0.006,722.4401153764492,G,621
0,0.1,0.009,230.97406015955994,G,625
0,0.2,0.003,502.8254087441051,F,625
0.2,0.2.1,0.008,830.6814394858532,F,625
0.2.1,0.2.1.1,Inf,2344.051808736743,F,625
0.2.1.1,0.2.1.1.1,Inf,3115.5426200789393,F,625
0.2.1.1,0.2.1.1.2,Inf,3532.985816588809,F,625
0.2.1.1,0.2.1.1.3,Inf,5073.730034281495,F,625
0,0.1,0.009,251.0697867936333,G,627
0.1,0.1.1,0.004,438.40104345270055,F,627
0.1,0.1.2,0.001,886.0425362174456,F,627
0.1.1,0.1.1.1,0.003,816.0644343812227,F,627
0.1.1.1,0.1.1.1.1,0.0,1036.4236960885848,F,627
0.1.1.1,0.1.1.1.2,Inf,1239.7839227865074,G,627
0,0.1,0.002,136.80537833537895,F,629
0,0.2,0.009,211.26857187552113,G,629
0,0.1,0.003,224.5618344156121,G,630
0,0.1,0.009,610.2370518345397,G,632
0.1,0.1.1,0.006,686.966321920744,G,632
0.1.1,0.1.1.1,0.005,834.6467432354451,G,632
0.1.1,0.1.1.2,0.0,989.0099590292111,G,632
0.1.1.1,0.1.1.1.1,0.001,1073.8553339967111,G,632
0,0.1,0.009,393.77891555114695,G,633
0,0.2,0.015,1293.3851610577956,G,633
0.2,0.2.1,0.008,1543.2742131322257,G,633
0,0.1,Inf,772.1448988291729,F,635
0,0.2,Inf,774.4506031953462,G,635
0,0.3,Inf,1643.3058607605167,G,635
0.1,0.1.1,0.003,775.9297004339965,H,635
0.1.1,0.1.1.1,0.011,790.565456516003,G,635
0.1.1,0.1.1.2,0.002,1549.2071977951807,G,635
0.1.1.1,0.1.1.1.1,0.014,1007.3020018536866,G,635
0.1.1.1,0.1.1.1.2,0.009,1996.7280661149543,G,635
0.1.1.1,0.1.1.1.3,0.004,3655.917185362749,G,635
0.1.1.1,0.1.1.1.4,0.003,4201.587074353868,G,635
0,0.1,0.005,761.8683099507449,G,636
0,0.1,0.002,1842.8152687110783,G,639
0,0.1,Inf,111.12243544099753,F,640
0,0.2,Inf,764.0840868747682,H,640
0.1,0.1.1,0.011,500.48515705528183,H,640
0.1,0.1.2,0.0,1738.760163403175,G,640
0.1.1,0.1.1.1,0.004,1337.1809591410563,F,640
0.1.1.1,0.1.1.1.1,0.018,3060.1536634004874,G,640
0,0.1,0.007,715.6012226962421,G,641
0,0.2,Inf,806.4315567013552,G,641
0,0.1,0.01,48.96134168718019,F,649
0,0.2,0.001,2137.397511300101,F,649
0,0.1,0.008,118.78195521671596,G,650
0,0.2,0.0,305.5880050568705,G,650
0.1,0.1.1,Inf,420.84485543807375,G,650
0.1,0.1.2,0.005,691.8078871036586,G,650
0.1,0.1.3,0.013,752.8017064659691,F,650
0.1,0.1.4,0.005,848.4854904980763,F,650
0.2,0.2.1,0.007,515.9995479296115,G,650
0.1.1,0.1.1.1,Inf,739.7133474149425,G,650
0.1.1,0.1.1.2,Inf,3926.3309166698573,G,650
0.1.2,0.1.2.1,0.006,1278.4651153086177,G,650
0.1.1.1,0.1.1.1.1,0.008,845.8213762970337,G,650
0.1.1.1,0.1.1.1.2,0.002,1257.1541306531333,G,650
0.1.1.1,0.1.1.1.3,0.001,1434.278136321357,G,650
0.1.1.2,0.1.1.2.1,0.011,4369.258238972062,G,650
0.1.1.2,0.1.1.2.2,0.019,6147.840789135611,F,650
0.1.2.1,0.1.2.1.1,0.007,1806.0918931052743,F,650
0.1.2.1,0.1.2.1.2,0.006,1864.0342967506608,G,650
0.1.2.1,0.1.2.1.3,0.011,1882.877312141783,G,650
0,0.1,0.016,215.60356237804055,G,653
0,0.2,0.013,1921.1141682512562,G,653
0,0.3,0.009,1977.234187185414,G,653
0.1,0.1.1,0.006,890.1198362363544,G,653
0.3,0.3.1,0.01,2855.424548655621,G,653
0.3,0.3.2,0.007,2890.161313162354,G,653
0.3,0.3.3,0.01,3086.278828393561,G,653
0.3.1,0.3.1.1,0.003,3058.675679084327,G,653
0.3.2,0.3.2.1,0.01,3053.3140593863714,G,653
0.3.2,0.3.2.2,0.003,3406.9567882611614,G,653
0.3.2,0.3.2.3,0.002,3824.3257290712795,G,653
0.3.2,0.3.2.4,0.006,4242.595869370623,G,653
0.3.1.1,0.3.1.1.1,0.002,3688.1660488536195,F,653
0.3.2.1,0.3.2.1.1,0.001,3236.4538831189975,G,653
0.3.2.1,0.3.2.1.2,0.004,3501.763199298734,F,653
0.3.2.4,0.3.2.4.1,0.012,4405.173480052891,G,653
0,0.1,0.006,97.68249752571768,G,654
0.1,0.1.1,0.002,205.78156314864282,G,654
0.1,0.1.2,0.009,374.1429937646833,G,654
0.1.1,0.1.1.1,0.001,455.1843738779186,F,654
0.1.1.1,0.1.1.1.1,0.004,551.8932510351555,F,654
0,0.1,0.007,25.253510130313416,G,655
0.1,0.1.1,0.004,116.16583627197885,F,655
0.1,0.1.2,0.002,536.1784489381804,F,655
0.1.1,0.1.1.1,0.011,923.5980431309017,F,655
0.1.1,0.1.1.2,0.009,1238.817318041525,F,655
0.1.1,0.1.1.3,0.002,2237.9188197771687,F,655
0.1.2,0.1.2.1,0.007,1070.6799773821526,F,655
0.1.1.2,0.1.1.2.1,0.003,2946.9224932385423,F,655
0,0.1,0.004,331.94240603755424,F,658
0.1,0.1.1,0.003,570.6960619506865,F,658
0,0.1,Inf,331.49092799160263,G,659
0,0.2,Inf,1832.1906295524388,G,659
0.1,0.1.1,0.011,659.4149117009101,G,659
0.1.1,0.1.1.1,Inf,703.5428991231722,F,659
0.1.1.1,0.1.1.1.1,Inf,880.6552695605809,F,659
0.1.1.1,0.1.1.1.2,Inf,2054.6668224886803,F,659
0,0.1,0.003,1354.617316288737,G,664
0,0.2,0.011,1851.2007769309419,G,664
0,0.3,0.001,3236.582906208232,F,664
0.3,0.3.1,0.005,3784.025713858167,F,664
0,0.1,0.007,453.15883973127404,F,667
0,0.2,0.004,589.8683721884786,G,667
0,0.3,0.012,953.6238717065073,F,667
0.1,0.1.1,0.01,709.470753269836,F,667
0.1,0.1.2,0.0,2456.8643537220655,F,667
0.3,0.3.1,0.005,1119.8225270895382,F,667
0.3,0.3.2,0.015,1383.5842557073354,F,667
0.3.2,0.3.2.1,0.015,1978.1904163154575,F,667
0.3.2.1,0.3.2.1.1,0.002,1991.176358471415,F,667
0,0.1,0.005,83.87615178458064,F,673
0,0.1,0.005,134.9603974675783,F,674
0,0.2,0.002,273.57373070957794,G,674
0.2,0.2.1,0.01,827.5978981476549,G,674
0.2.1,0.2.1.1,0.008,2012.156841930424,G,674
0.2.1,0.2.1.2,0.0,4107.984258136529,G,674
0.2.1.1,0.2.1.1.1,0.011,2025.542082819903,G,674
0,0.1,Inf,63.64223528590028,G,677
0.1,0.1.1,Inf,1333.4458310388611,G,677
0,0.1,0.005,85.7996040356307,G,678
0,0.2,0.002,225.97612038100863,G,678
0,0.1,0.006,121.90962174255972,G,679
0,0.2,0.008,511.5473351321308,F,679
0.1,0.1.1,0.009,416.9891614074588,G,679
0.2,0.2.1,0.006,616.1737652185645,F,679
0.1.1,0.1.1.1,0.008,495.6252768424756,G,679
0.1.1,0.1.1.2,0.011,615.5808654376492,G,679
0.1.1,0.1.1.3,0.008,761.6765800713772,G,679
0.1.1,0.1.1.4,Inf,1828.4070070333128,G,679
0.1.1,0.1.1.5,0.006,3162.760675162694,G,679
0.2.1,0.2.1.1,0.0,1808.419838538301,F,679
0.1.1.2,0.1.1.2.1,0.0,1608.7780546397946,G,679
0.1.1.2,0.1.1.2.2,0.002,1971.8971848562549,H,679
0.1.1.2,0.1.1.2.3,0.006,2029.6532638956937,H,679
0.1.1.2,0.1.1.2.4,0.007,2115.4227346469174,H,679
0.1.1.3,0.1.1.3.1,0.011,951.3054786560891,G,679
0.1.1.3,0.1.1.3.2,0.003,1066.2107211146777,G,679
0.1.1.4,0.1.1.4.1,Inf,2467.064768447166,G,679
0.1.1.4,0.1.1.4.2,Inf,3336.2739440280934,G,679
0.1.1.4,0.1.1.4.3,Inf,4978.33396488358,G,679
