donor,recipient,distance,timetransmission,contacttype,simid
0.1,0.1.1,0.001,162.36167504967804,G,7894
0.1,0.1.2,0.0,418.3166028352598,G,7894
0.2,0.2.1,0.004,1067.360840855341,G,7894
0.2,0.2.2,Inf,1871.706843936831,H,7894
0.2,0.2.3,0.014,2360.855983162688,G,7894
0.2.1,0.2.1.1,0.012,1311.4963917099694,F,7894
0.2.1,0.2.1.2,0.002,1391.2937180877948,H,7894
0.2.3,0.2.3.1,0.005,2729.67818934885,G,7894
0.2.3,0.2.3.2,0.007,3395.650651346803,F,7894
0.2.3,0.2.3.3,0.01,3784.614982999996,G,7894
0.2.3,0.2.3.4,Inf,4965.258464334751,F,7894
0.2.1.1,0.2.1.1.1,0.006,2974.28242814549,F,7894
0.2.1.2,0.2.1.2.1,0.005,2164.905652956331,H,7894
0.2.3.2,0.2.3.2.1,0.003,3452.837489158078,F,7894
0.2.3.3,0.2.3.3.1,0.007,3974.219894663698,G,7894
0.2.3.3,0.2.3.3.2,0.002,4190.381723831445,G,7894
0.2.1.1.1,0.2.1.1.1.1,0.005,3759.5726465135144,F,7894
0.2.1.1.1,0.2.1.1.1.2,0.003,3934.881316591427,G,7894
0.2.1.1.1.1,0.2.1.1.1.1.1,0.001,4257.105897878612,F,7894
0,0.1,0.007,601.9093952264569,F,7895
0,0.2,0.001,650.5923951246133,G,7895
0,0.3,0.006,827.9128524388011,F,7895
0.3,0.3.1,0.001,2097.2431716659994,G,7895
0,0.1,0.006,247.86672105801674,G,7897
0,0.2,0.012,606.8081806003175,G,7897
0,0.1,0.0,521.5568571782314,G,7900
0,0.2,0.002,1460.6613975729078,G,7900
0,0.1,0.013,178.65363601653198,G,7901
0,0.1,0.001,353.3752121757328,G,7906
0,0.2,0.001,542.9421881387415,F,7906
0.1,0.1.1,0.004,768.7973346603701,G,7906
0.2,0.2.1,0.009,603.7642991968597,F,7906
0.2.1,0.2.1.1,0.008,1019.5630931297198,G,7906
0.2.1,0.2.1.2,0.008,1079.1920994837578,G,7906
0.2.1,0.2.1.3,0.003,2312.1503649154865,G,7906
0.2.1.2,0.2.1.2.1,0.015,1083.2287686721131,G,7906
0.2.1.2,0.2.1.2.2,Inf,1253.86453753461,G,7906
0.2.1.2,0.2.1.2.3,0.008,2740.590555790121,G,7906
0.2.1.2.1,0.2.1.2.1.1,0.005,1100.5391420083408,F,7906
0.2.1.2.3,0.2.1.2.3.1,0.003,3194.211359762123,G,7906
0.2.1.2.1.1,0.2.1.2.1.1.1,0.012,1232.0365190331888,G,7906
0.2.1.2.1.1,0.2.1.2.1.1.2,0.01,1234.3752368980115,G,7906
0.2.1.2.1.1,0.2.1.2.1.1.3,0.015,2519.4593706806218,G,7906
0,0.1,0.003,324.4356560986309,G,7908
0.1,0.1.1,0.006,600.2524410870867,G,7908
0.1,0.1.2,0.005,614.1877252043297,G,7908
0.1,0.1.3,0.012,944.9307345650111,G,7908
0.1.1,0.1.1.1,0.004,1578.064517518126,G,7908
0.1.2,0.1.2.1,0.002,768.8329591565229,G,7908
0.1.3,0.1.3.1,0.03,1546.7959866884846,F,7908
0.1.3,0.1.3.2,0.006,2074.863721422125,F,7908
0.1.1.1,0.1.1.1.1,0.003,1762.0281665189607,F,7908
0.1.1.1.1,0.1.1.1.1.1,0.002,2083.9895435820913,F,7908
0.1.1.1.1,0.1.1.1.1.2,0.001,2160.416823738196,F,7908
0,0.1,0.011,65.49503806931823,G,7918
0.1,0.1.1,0.002,107.65637022247333,G,7918
0.1,0.1.2,0.001,345.01859275849847,G,7918
0.1,0.1.3,0.002,436.6766908426958,G,7918
0.1.3,0.1.3.1,0.017,916.8743014168309,F,7918
0.1.3,0.1.3.2,Inf,1088.0387707279724,G,7918
0.1.3,0.1.3.3,0.0,1514.4147629424117,G,7918
0.1.3.2,0.1.3.2.1,Inf,1500.4958129236632,G,7918
0.1.3.2.1,0.1.3.2.1.1,Inf,2072.8935426882617,G,7918
0.1.3.2.1.1,0.1.3.2.1.1.1,Inf,3836.3112696736907,G,7918
0,0.1,0.007,413.871124639289,G,7922
0,0.2,0.001,2060.772478014975,G,7922
0.1,0.1.1,0.004,1147.1745890172722,G,7922
0.2,0.2.1,0.009,2442.2578497779755,H,7922
0,0.1,0.004,710.4397777486938,G,7923
0,0.2,0.009,742.4149455641887,G,7923
0.1,0.1.1,0.006,833.2023878741353,G,7923
0.1.1,0.1.1.1,0.007,1139.134352887554,G,7923
0,0.1,0.001,364.2915675088209,G,7924
0,0.1,0.001,569.9782210632295,G,7927
0,0.2,0.003,1024.608649233947,G,7927
0.2,0.2.1,0.007,1390.7826605871812,F,7927
0,0.1,0.007,197.80390156861728,G,7929
0.1,0.1.1,0.007,251.29885347812976,G,7929
0.1.1,0.1.1.1,0.007,361.2997180412468,G,7929
0,0.1,0.005,363.22326046997586,G,7930
0,0.2,0.006,1553.9345553294545,G,7930
0,0.1,0.014,534.4299355224127,G,7931
0,0.2,Inf,1335.6706814118902,G,7931
0,0.3,0.005,2078.5350252090348,G,7931
0.2,0.2.1,Inf,1550.0028636178092,H,7931
0.2.1,0.2.1.1,0.008,2069.0891757231548,G,7931
0.2.1,0.2.1.2,0.0,2678.7234770081595,G,7931
0,0.1,0.006,566.3528028015822,G,7933
0,0.2,0.022,1584.7381689630433,G,7933
0.1,0.1.1,Inf,1118.6739831537973,G,7933
0.2,0.2.1,0.012,2041.5332396061335,G,7933
0.2.1,0.2.1.1,0.003,2279.3432914206733,G,7933
0.2.1.1,0.2.1.1.1,Inf,3301.7274137411623,G,7933
0.2.1.1,0.2.1.1.2,0.003,3563.5882328930065,G,7933
0.2.1.1.2,0.2.1.1.2.1,0.006,3613.192184889338,G,7933
0.2.1.1.2,0.2.1.1.2.2,0.003,3787.6807140281385,G,7933
0.2.1.1.2,0.2.1.1.2.3,0.001,5655.415534399973,G,7933
0.2.1.1.2.2,0.2.1.1.2.2.1,0.007,4069.7274538435972,F,7933
0.2.1.1.2.3,0.2.1.1.2.3.1,0.004,6407.662630935553,H,7933
0,0.1,0.008,440.3690705359082,G,7935
0.1,0.1.1,0.0,1169.9539622299615,H,7935
0.1.1,0.1.1.1,0.004,1172.846577858079,F,7935
0.1.1.1,0.1.1.1.1,0.003,2376.5407324165612,F,7935
0.1.1.1,0.1.1.1.2,0.001,2689.0369741220356,F,7935
0,0.1,Inf,640.3632877834782,G,7936
0,0.1,0.005,165.824162334975,G,7937
0,0.1,0.015,968.8776016443471,G,7939
0,0.2,0.003,998.3807985967626,G,7939
0,0.3,0.005,1374.6314321070254,G,7939
0,0.1,0.006,350.37242669718324,G,7940
0,0.2,0.008,960.8115445199802,G,7940
0.1,0.1.1,0.0,740.344813147232,G,7940
0.1,0.1.2,0.002,884.9836390209719,G,7940
0.1.1,0.1.1.1,0.014,820.0292590190792,G,7940
0.1.1,0.1.1.2,Inf,1176.8738328672105,G,7940
0.1.1.1,0.1.1.1.1,0.007,1845.796957323338,F,7940
0.1.1.2,0.1.1.2.1,Inf,2925.1906610569154,G,7940
0.1.1.1.1,0.1.1.1.1.1,0.004,1918.4680932505341,F,7940
0.1.1.1.1,0.1.1.1.1.2,0.007,2072.771645193667,F,7940
0.1.1.2.1,0.1.1.2.1.1,Inf,3412.8926166832407,F,7940
0.1.1.1.1.1,0.1.1.1.1.1.1,0.005,2111.778748979107,F,7940
0.1.1.2.1.1,0.1.1.2.1.1.1,Inf,3476.8044832080927,F,7940
0.1.1.2.1.1,0.1.1.2.1.1.2,Inf,3605.8200729479363,F,7940
0.1.1.2.1.1,0.1.1.2.1.1.3,Inf,3722.648255129989,F,7940
0.1.1.2.1.1,0.1.1.2.1.1.4,Inf,5123.762252311063,F,7940
0,0.1,0.0,117.41184480112187,G,7942
0,0.1,0.009,404.9928179801373,G,7944
0,0.2,0.003,920.1011428998539,F,7944
0.2,0.2.1,0.011,1010.3960074444949,F,7944
0,0.1,0.01,93.81030759534856,G,7950
0,0.1,0.003,2654.0983740979177,H,7952
0.1,0.1.1,Inf,2953.5613129653207,H,7952
0,0.1,0.002,221.8616234498068,H,7955
0.1,0.1.1,0.006,473.73717966697393,G,7955
0,0.1,0.01,66.72970329836289,G,7957
0.1,0.1.1,0.003,654.715998265089,G,7957
0,0.1,0.004,201.62315960045623,H,7958
0,0.2,0.006,227.321148575452,G,7958
0.2,0.2.1,Inf,236.01891393529525,H,7958
0.2,0.2.2,0.007,266.44720211651247,G,7958
0.2,0.2.3,0.011,513.6744643314343,G,7958
0.2.1,0.2.1.1,Inf,1461.520641172106,F,7958
0.2.1,0.2.1.2,Inf,1717.4806895133338,F,7958
0.2.1,0.2.1.3,Inf,2297.2608429108104,G,7958
0.2.2,0.2.2.1,0.001,2465.4989109278004,F,7958
0.2.3,0.2.3.1,0.004,1162.3813831491684,F,7958
0.2.1.1,0.2.1.1.1,0.004,2268.547900299791,G,7958
0.2.1.1,0.2.1.1.2,0.006,3063.4449153475375,F,7958
0.2.1.3,0.2.1.3.1,Inf,2372.6576468761145,G,7958
0.2.1.3,0.2.1.3.2,0.009,2706.1702575143036,G,7958
0.2.3.1,0.2.3.1.1,0.003,1240.1761485666339,F,7958
0.2.1.1.2,0.2.1.1.2.1,0.009,3524.313345336847,F,7958
0.2.3.1.1,0.2.3.1.1.1,0.005,2018.067779079711,F,7958
0,0.1,0.008,17.91374546593169,G,7962
0,0.2,0.002,51.928861817508555,G,7962
0.1,0.1.1,0.01,120.80979277057811,H,7962
0.2,0.2.1,0.003,94.15932664543656,F,7962
0.1.1,0.1.1.1,0.001,146.8716147606065,F,7962
0.1.1.1,0.1.1.1.1,Inf,311.27352141010203,F,7962
0,0.1,0.005,377.6902554893819,G,7963
0,0.1,0.007,27.64436810844894,F,7964
0,0.1,Inf,615.4691224110076,G,7965
0.1,0.1.1,Inf,3302.8962506701796,G,7965
0,0.1,0.006,84.67628512615802,G,7966
0,0.1,0.001,1893.714011233281,F,7967
0.1,0.1.1,0.007,1983.1928824034565,H,7967
0.1.1,0.1.1.1,0.002,1989.7447775522994,H,7967
0,0.1,Inf,85.83058875849372,G,7968
0,0.1,0.01,132.19689492335007,H,7972
0.1,0.1.1,0.007,142.57345367694774,F,7972
0.1,0.1.2,0.022,265.7578534502158,F,7972
0.1,0.1.3,0.001,2797.812323049669,F,7972
0.1.2,0.1.2.1,0.006,2554.324526754998,G,7972
0.1.2,0.1.2.2,0.01,4021.106286978295,F,7972
0,0.1,0.011,179.2203475903135,F,7973
0,0.2,0.001,1119.8521078939848,G,7973
0.2,0.2.1,0.002,1995.1811778573046,F,7973
0,0.1,0.007,1048.3051160461184,G,7976
0,0.2,0.014,1167.5373500783994,G,7976
0,0.3,0.002,1295.9525952183203,G,7976
0,0.4,0.005,1594.5585823256588,G,7976
0.2,0.2.1,0.01,1200.4686111335393,F,7976
0.2,0.2.2,0.007,1769.2307236657898,F,7976
0.2,0.2.3,0.003,4072.1802384443317,G,7976
0.4,0.4.1,Inf,2214.6769638099145,G,7976
0,0.1,0.004,1551.1011355902933,G,7977
0.1,0.1.1,0.002,2482.758027825324,H,7977
0,0.1,0.007,613.4240816783383,G,7979
0.1,0.1.1,Inf,1553.15902038448,G,7979
0,0.1,Inf,96.06983830263461,H,7980
0,0.2,Inf,262.4260579926398,F,7980
0,0.3,Inf,1574.9767272573654,G,7980
0.2,0.2.1,0.006,543.355512629972,G,7980
0.2.1,0.2.1.1,0.002,861.0730158909057,G,7980
0.2.1,0.2.1.2,0.001,1766.1846995925082,G,7980
0.2.1.2,0.2.1.2.1,Inf,1812.510845496317,G,7980
0.2.1.2.1,0.2.1.2.1.1,Inf,4678.705602791293,G,7980
0.2.1.2.1.1,0.2.1.2.1.1.1,Inf,5077.472712645145,G,7980
0,0.1,0.005,116.41233082309937,G,7981
0,0.1,0.005,80.26797174646514,G,7983
0,0.1,0.006,196.69446950590128,G,7985
0,0.2,0.011,279.6215622031882,G,7985
0.2,0.2.1,0.005,453.4078656403429,G,7985
0,0.1,0.001,210.1033833386608,G,7986
0,0.2,0.005,312.26155009957955,G,7986
0.1,0.1.1,0.007,1414.3485255178798,G,7986
0,0.1,0.017,212.18568571699345,G,7987
0,0.2,0.012,1648.5448918697202,G,7987
0.2,0.2.1,0.003,3445.8255992069717,F,7987
0.2.1,0.2.1.1,0.003,4049.1716556084716,G,7987
0.2.1.1,0.2.1.1.1,0.002,4636.169200021633,G,7987
0,0.1,0.0,383.094332869997,G,7988
0,0.2,0.009,708.135600985919,G,7988
0.1,0.1.1,0.016,415.6405229525882,G,7988
0.2,0.2.1,0.021,745.4534997723995,G,7988
0.2,0.2.2,0.007,835.3191919654763,G,7988
0.2.1,0.2.1.1,0.003,838.4781089000527,G,7988
0.2.1,0.2.1.2,0.007,2166.9296472657616,H,7988
0.2.1,0.2.1.3,0.001,3051.4453145576026,G,7988
0.2.2,0.2.2.1,0.009,1066.836835173603,G,7988
0.2.1.1,0.2.1.1.1,0.003,904.2684070921032,G,7988
0.2.1.1,0.2.1.1.2,0.006,1005.2327322715228,G,7988
0.2.1.2,0.2.1.2.1,0.002,2367.53007982748,F,7988
0.2.1.2,0.2.1.2.2,0.001,2877.935084701376,F,7988
0.2.2.1,0.2.2.1.1,0.009,1093.8243206011787,G,7988
0.2.2.1,0.2.2.1.2,0.011,1275.253461003156,F,7988
0.2.2.1,0.2.2.1.3,0.001,1353.5769772948477,G,7988
0.2.2.1,0.2.2.1.4,0.005,1450.484733331545,F,7988
0.2.1.1.1,0.2.1.1.1.1,0.0,917.1344242294206,G,7988
0.2.1.1.1,0.2.1.1.1.2,0.001,971.7034483244146,G,7988
0.2.1.1.2,0.2.1.1.2.1,0.02,1735.4641797031484,G,7988
0.2.2.1.2,0.2.2.1.2.1,0.013,1415.4454288110994,G,7988
0.2.2.1.2,0.2.2.1.2.2,0.004,2170.625485646762,F,7988
0.2.2.1.2,0.2.2.1.2.3,0.012,2667.8334203982718,F,7988
0.2.2.1.3,0.2.2.1.3.1,0.005,1455.819945698688,F,7988
0.2.1.1.1.2,0.2.1.1.1.2.1,0.007,1004.9867831786305,G,7988
0.2.1.1.1.2,0.2.1.1.1.2.2,0.01,1063.2787228538211,F,7988
0.2.1.1.2.1,0.2.1.1.2.1.1,0.01,2425.5139320758003,G,7988
0.2.1.1.2.1,0.2.1.1.2.1.2,0.012,3657.2194095417462,G,7988
0.2.1.1.2.1,0.2.1.1.2.1.3,0.006,4379.969239943129,G,7988
0.2.1.1.2.1,0.2.1.1.2.1.4,0.015,5868.44119339421,G,7988
0.2.1.1.2.1,0.2.1.1.2.1.5,0.005,6748.298231341812,G,7988
0.2.2.1.2.3,0.2.2.1.2.3.1,0.016,2826.686389425907,F,7988
0.2.2.1.3.1,0.2.2.1.3.1.1,0.007,2716.4357753766917,F,7988
0,0.1,0.009,157.6450884592686,G,7989
0,0.2,0.013,225.5702045767202,G,7989
0,0.3,0.008,309.14506826615826,F,7989
0,0.4,0.006,3725.1374903772116,F,7989
0.3,0.3.1,0.001,870.1377721154198,F,7989
0.3.1,0.3.1.1,0.005,959.0544704516705,F,7989
0.3.1.1,0.3.1.1.1,0.005,1031.734460017322,F,7989
0.3.1.1,0.3.1.1.2,0.001,1053.6748045490524,F,7989
0.3.1.1.2,0.3.1.1.2.1,0.006,1073.4705579447984,G,7989
0,0.1,0.02,33.47547443292237,G,7992
0,0.2,0.009,213.0768250408277,F,7992
0,0.3,0.006,335.57357119953843,G,7992
0,0.4,Inf,967.8223858792059,G,7992
0.1,0.1.1,0.015,194.5088566828938,G,7992
0.1,0.1.2,0.006,694.0877431794559,G,7992
0.3,0.3.1,0.006,854.2031369739783,G,7992
0.4,0.4.1,Inf,3299.144056922426,G,7992
0.1.2,0.1.2.1,0.01,853.4368157426171,G,7992
0.1.2,0.1.2.2,0.013,992.3608486354082,G,7992
0.1.2,0.1.2.3,0.002,2329.213714755044,G,7992
0.3.1,0.3.1.1,0.001,1010.9280812820315,F,7992
0.1.2.3,0.1.2.3.1,0.011,2502.838862852055,G,7992
0.1.2.3.1,0.1.2.3.1.1,0.012,2773.4369588739623,G,7992
0.1.2.3.1.1,0.1.2.3.1.1.1,0.0,2937.801754532064,G,7992
0,0.1,0.009,20.718012806259562,G,7994
0,0.2,0.004,1802.4168218861294,G,7994
0,0.3,0.002,2133.559068032125,G,7994
0.1,0.1.1,0.011,78.56438098780224,F,7994
0.1,0.1.2,Inf,798.6310725278094,G,7994
0.2,0.2.1,0.01,1907.3267732562417,G,7994
0.1.1,0.1.1.1,0.015,2138.068611924521,F,7994
0.1.2,0.1.2.1,Inf,831.794725336371,G,7994
0.1.2,0.1.2.2,Inf,917.1591099562177,F,7994
0.2.1,0.2.1.1,0.015,2257.1454314046837,G,7994
0.2.1,0.2.1.2,0.004,2733.9956807782078,G,7994
0.2.1,0.2.1.3,0.005,2755.3223637128976,G,7994
0.1.1.1,0.1.1.1.1,0.008,2333.4463192668277,F,7994
0.1.2.1,0.1.2.1.1,0.004,839.4933868336334,G,7994
0.1.2.1,0.1.2.1.2,0.004,979.4246269314294,G,7994
0.1.2.1,0.1.2.1.3,0.001,1931.1780933645298,G,7994
0.2.1.1,0.2.1.1.1,0.012,2703.9999852872174,F,7994
0.2.1.1,0.2.1.1.2,0.003,3245.3563961775003,F,7994
0.2.1.2,0.2.1.2.1,0.001,4097.136674820342,G,7994
0.2.1.3,0.2.1.3.1,0.002,2998.5290234134077,G,7994
0.1.2.1.1,0.1.2.1.1.1,0.0,969.7515311946131,G,7994
0.1.2.1.1,0.1.2.1.1.2,Inf,1644.4553264628287,G,7994
0.1.2.1.3,0.1.2.1.3.1,0.002,2060.977616305801,G,7994
0.1.2.1.1.1,0.1.2.1.1.1.1,0.001,1066.1907767295957,G,7994
0,0.1,0.006,460.30358639793644,G,7997
0,0.2,0.002,1148.395283903765,G,7997
0,0.3,0.001,1480.863260859722,F,7997
0,0.1,0.0,44.392406102476876,F,7998
0,0.1,0.004,511.0092413554872,G,7999
0,0.1,0.0,317.54427547171923,G,8000
0,0.2,0.0,458.6674940660653,G,8000
0.2,0.2.1,0.008,501.78581008340603,G,8000
0.2,0.2.2,0.002,536.6702728722763,G,8000
0.2,0.2.3,0.006,772.7365477513673,F,8000
0,0.1,0.006,254.99713808978555,G,8002
0,0.2,0.003,1551.6225462104533,G,8002
0,0.3,0.006,1661.3366481005348,G,8002
0,0.4,0.001,1755.722642663922,G,8002
0.3,0.3.1,0.002,2146.0783648640054,G,8002
0.3,0.3.2,0.003,2161.0606071454126,G,8002
0.3.2,0.3.2.1,0.004,2279.9914841784007,G,8002
0,0.1,0.012,227.6850711862482,G,8003
0,0.2,Inf,834.376575848497,G,8003
0.1,0.1.1,0.011,331.3989721792316,G,8003
0.1,0.1.2,0.006,2288.7493379281814,G,8003
0.1.2,0.1.2.1,0.006,2335.6739899710196,G,8003
0.1.2,0.1.2.2,0.005,2803.910940766741,G,8003
0.1.2.2,0.1.2.2.1,0.001,2989.489168664669,G,8003
0.1.2.2.1,0.1.2.2.1.1,0.0,3020.1786017790832,G,8003
0.1.2.2.1.1,0.1.2.2.1.1.1,0.003,3171.8457004048996,G,8003
0,0.1,0.011,146.86485756840932,G,8005
0,0.2,Inf,961.869373021174,G,8005
0.1,0.1.1,0.014,691.1502073849339,G,8005
0.1,0.1.2,0.008,1237.556991604715,F,8005
0.1.1,0.1.1.1,0.013,915.7808488154235,G,8005
0.1.1,0.1.1.2,0.0,2169.9343919172275,G,8005
0.1.1.1,0.1.1.1.1,0.011,1048.71629452671,G,8005
0.1.1.1,0.1.1.1.2,0.002,1130.7123157983124,G,8005
0.1.1.1,0.1.1.1.3,0.005,1775.0080991506486,G,8005
0.1.1.1.2,0.1.1.1.2.1,0.004,1830.0580965786455,F,8005
0.1.1.1.2.1,0.1.1.1.2.1.1,0.004,1934.9757230691719,F,8005
0,0.1,0.001,574.5773010759733,G,8006
0.1,0.1.1,0.004,671.5432815512222,F,8006
0.1.1,0.1.1.1,0.005,925.500966001382,G,8006
0.1.1,0.1.1.2,0.006,929.1237483464545,F,8006
0.1.1,0.1.1.3,Inf,1510.3148807482303,G,8006
0.1.1.1,0.1.1.1.1,0.026,1007.9075250319486,G,8006
0.1.1.1,0.1.1.1.2,0.023,1130.5012327408472,G,8006
0.1.1.2,0.1.1.2.1,0.0,1572.589114116493,F,8006
0.1.1.1.2,0.1.1.1.2.1,0.01,1649.7772790162371,G,8006
0.1.1.1.2,0.1.1.1.2.2,0.014,1828.8794740464143,G,8006
0.1.1.1.2,0.1.1.1.2.3,Inf,2475.898568358669,G,8006
0.1.1.1.2,0.1.1.1.2.4,0.002,5611.75800737624,G,8006
0.1.1.1.2.2,0.1.1.1.2.2.1,0.005,2277.927944500674,G,8006
0.1.1.1.2.2,0.1.1.1.2.2.2,0.003,2771.6436560665675,G,8006
0.1.1.1.2.2,0.1.1.1.2.2.3,0.0,2785.5808585645354,G,8006
0.1.1.1.2.3,0.1.1.1.2.3.1,Inf,3007.4731608157863,G,8006
0.1.1.1.2.3,0.1.1.1.2.3.2,Inf,3154.5637533822974,G,8006
0.1.1.1.2.4,0.1.1.1.2.4.1,0.009,5669.546574994269,G,8006
0,0.1,Inf,1326.292995705313,G,8007
0,0.2,0.001,1677.9700493417786,G,8007
0.1,0.1.1,Inf,1327.7059087774396,G,8007
0.1,0.1.2,Inf,1543.0078289095056,H,8007
0.1,0.1.3,Inf,1676.8274495511803,G,8007
0.1,0.1.4,Inf,2760.7893414682444,G,8007
0.1,0.1.5,Inf,2938.8442576583107,G,8007
0.1,0.1.6,Inf,3937.0670239611427,G,8007
0.1.1,0.1.1.1,0.002,1417.909201634321,H,8007
0.1.2,0.1.2.1,Inf,1550.888475684191,F,8007
0.1.2,0.1.2.2,0.005,1960.1505093161913,F,8007
0.1.6,0.1.6.1,0.011,3979.7565401414827,G,8007
0.1.1.1,0.1.1.1.1,0.006,1695.3989389299488,G,8007
0,0.1,Inf,192.60404669239028,G,8010
0,0.2,Inf,370.1805200506293,F,8010
0.2,0.2.1,0.004,1461.9400616082364,F,8010
0,0.1,0.003,120.94517957598782,G,8011
0,0.1,0.009,296.1123802480054,F,8015
0,0.2,0.007,489.4214050948034,F,8015
0,0.3,0.009,694.5631026260983,H,8015
0.3,0.3.1,0.001,1163.8231359999327,G,8015
0,0.1,0.008,360.25206897295067,G,8018
0,0.1,0.006,178.7677672331801,G,8021
0,0.2,0.0,406.0725181047491,G,8021
0,0.1,0.0,406.179580200398,G,8022
0,0.1,0.002,141.77726117879936,H,8023
0,0.2,0.002,229.22765959802595,G,8023
0.1,0.1.1,0.008,986.7844099028381,F,8023
0.1,0.1.2,0.005,991.0776888474047,F,8023
0.1.1,0.1.1.1,0.004,989.1008578047866,G,8023
0.1.1,0.1.1.2,0.013,1033.3846836372697,H,8023
0.1.1,0.1.1.3,0.007,1224.516701572122,F,8023
0.1.1,0.1.1.4,0.01,1831.1256724726418,F,8023
0.1.1,0.1.1.5,0.007,2218.6465317713387,F,8023
0.1.2,0.1.2.1,0.001,1389.921552173314,G,8023
0.1.2,0.1.2.2,0.011,1626.1632770199144,G,8023
0.1.1.1,0.1.1.1.1,0.005,1395.5428131956958,G,8023
0.1.1.2,0.1.1.2.1,0.012,1450.56525416806,H,8023
0.1.1.4,0.1.1.4.1,0.002,2418.3213065884725,F,8023
0.1.1.5,0.1.1.5.1,0.003,2462.5854167283383,H,8023
0.1.2.2,0.1.2.2.1,0.01,3079.0671194940796,G,8023
0.1.2.2,0.1.2.2.2,Inf,3563.2305153412412,G,8023
0.1.2.2,0.1.2.2.3,0.005,3758.392726751924,G,8023
0.1.2.2,0.1.2.2.4,0.004,5086.56192668612,G,8023
0.1.1.1.1,0.1.1.1.1.1,0.003,1756.1011579867181,H,8023
0.1.1.1.1,0.1.1.1.1.2,0.012,2202.687133521543,H,8023
0.1.1.5.1,0.1.1.5.1.1,0.009,3894.0999932791633,F,8023
0.1.2.2.1,0.1.2.2.1.1,0.003,3189.856232774176,G,8023
0.1.2.2.2,0.1.2.2.2.1,Inf,3637.755935065397,F,8023
0.1.2.2.2,0.1.2.2.2.2,Inf,4412.184218133249,G,8023
0.1.2.2.3,0.1.2.2.3.1,0.011,3892.381465677162,G,8023
0.1.2.2.4,0.1.2.2.4.1,0.003,5577.498847302165,F,8023
0.1.2.2.4,0.1.2.2.4.2,0.001,6618.681639204866,F,8023
0.1.1.5.1.1,0.1.1.5.1.1.1,0.01,3923.6593307673156,G,8023
0.1.1.5.1.1,0.1.1.5.1.1.2,0.008,3931.387046702979,G,8023
0.1.1.5.1.1,0.1.1.5.1.1.3,0.006,5257.210471590753,G,8023
0.1.1.5.1.1,0.1.1.5.1.1.4,0.002,6379.300228791259,G,8023
0.1.1.5.1.1,0.1.1.5.1.1.5,0.007,6590.050253521667,G,8023
0.1.1.5.1.1,0.1.1.5.1.1.6,0.005,6809.170876004713,G,8023
0.1.2.2.2.2,0.1.2.2.2.2.1,0.003,4448.123971959378,G,8023
0.1.2.2.3.1,0.1.2.2.3.1.1,0.01,4770.199045418554,G,8023
0.1.2.2.3.1,0.1.2.2.3.1.2,0.001,5079.325875112538,G,8023
0,0.1,Inf,754.8056405350359,G,8025
0,0.1,0.006,737.4034926263189,G,8028
0,0.2,0.009,1150.2463912762978,G,8028
0.1,0.1.1,0.005,837.6726723142126,G,8028
0.2,0.2.1,0.019,1677.4652439255615,G,8028
0.1.1,0.1.1.1,0.009,852.8186590893602,G,8028
0.1.1,0.1.1.2,0.008,942.8785116194326,F,8028
0.2.1,0.2.1.1,0.003,5345.891850700395,G,8028
0.1.1.1,0.1.1.1.1,0.004,1898.5804535613836,G,8028
0.1.1.1,0.1.1.1.2,0.005,2266.285061252414,G,8028
0.1.1.2,0.1.1.2.1,0.003,2215.063096895252,F,8028
0.2.1.1,0.2.1.1.1,0.0,5704.210790026802,G,8028
0.1.1.1.2,0.1.1.1.2.1,Inf,2324.421572900046,H,8028
0.1.1.1.2,0.1.1.1.2.2,Inf,2378.5966617161857,G,8028
0.1.1.1.2,0.1.1.1.2.3,0.003,2468.6213019076017,G,8028
0.1.1.2.1,0.1.1.2.1.1,0.006,2539.77724736134,G,8028
0.1.1.2.1,0.1.1.2.1.2,0.0,2573.156867904215,G,8028
0.1.1.1.2.2,0.1.1.1.2.2.1,Inf,2472.294035324265,G,8028
0.1.1.1.2.2,0.1.1.1.2.2.2,Inf,2738.0665957753126,F,8028
0.1.1.2.1.1,0.1.1.2.1.1.1,0.007,2939.566886001865,F,8028
0,0.1,0.008,322.79289451573817,F,8029
0.1,0.1.1,0.004,1004.6382551882634,G,8029
0,0.1,0.007,953.0546360544558,G,8030
0,0.1,0.003,616.8706065208306,F,8031
0,0.1,0.01,1150.32608151522,H,8033
0,0.2,0.009,1243.8581612235048,H,8033
0,0.1,0.007,546.1664789189896,G,8035
0.1,0.1.1,0.005,2382.826148645638,F,8035
0.1.1,0.1.1.1,0.006,3674.9805292819756,G,8035
0.1.1,0.1.1.2,0.002,3740.451055100414,G,8035
0.1.1,0.1.1.3,0.004,3891.366840667383,G,8035
0.1.1.1,0.1.1.1.1,0.009,5189.421029381391,G,8035
0,0.1,0.008,130.34595342359873,G,8037
0,0.2,0.006,513.6033769185829,G,8037
0,0.3,Inf,704.4395673519109,G,8037
0,0.4,Inf,871.6568196939235,G,8037
0.2,0.2.1,0.014,2388.0550755928907,G,8037
0.2,0.2.2,0.015,3222.4443175935758,G,8037
0.2,0.2.3,0.002,3468.6512081681194,G,8037
0.3,0.3.1,Inf,2257.1204608437415,G,8037
0.3,0.3.2,Inf,2432.860448123962,G,8037
0.3,0.3.3,Inf,2535.107788067797,G,8037
0.4,0.4.1,Inf,1271.8261594306607,G,8037
